VEHICLEID,YEARID,MAKENAME,MODELNAME,SUBMODELNAME,VEHICLETYPEID,VEHICLETYPENAME,REGIONID,REGIONNAME,Name,hyphen,Slug,Parent,Category slug
147426,2010,Chevrolet,Avalanche,LT,6,Truck,1,United States,2010 Chevrolet Avalanche LT,2010-Chevrolet-Avalanche-LT,2010-chevrolet-avalanche-lt,2010-Chevrolet-Avalanche,2010-chevrolet-avalanche
147427,2010,Chevrolet,Avalanche,LTZ,6,Truck,1,United States,2010 Chevrolet Avalanche LTZ,2010-Chevrolet-Avalanche-LTZ,2010-chevrolet-avalanche-ltz,2010-Chevrolet-Avalanche,2010-chevrolet-avalanche
147428,2010,Chevrolet,Tahoe,Hybrid,6,Truck,1,United States,2010 Chevrolet Tahoe Hybrid,2010-Chevrolet-Tahoe-Hybrid,2010-chevrolet-tahoe-hybrid,2010-Chevrolet-Tahoe,2010-chevrolet-tahoe
147429,2010,Chevrolet,Tahoe,LS,6,Truck,1,United States,2010 Chevrolet Tahoe LS,2010-Chevrolet-Tahoe-LS,2010-chevrolet-tahoe-ls,2010-Chevrolet-Tahoe,2010-chevrolet-tahoe
147430,2010,Chevrolet,Tahoe,LT,6,Truck,1,United States,2010 Chevrolet Tahoe LT,2010-Chevrolet-Tahoe-LT,2010-chevrolet-tahoe-lt,2010-Chevrolet-Tahoe,2010-chevrolet-tahoe
147431,2010,Chevrolet,Tahoe,LTZ,6,Truck,1,United States,2010 Chevrolet Tahoe LTZ,2010-Chevrolet-Tahoe-LTZ,2010-chevrolet-tahoe-ltz,2010-Chevrolet-Tahoe,2010-chevrolet-tahoe
147432,2010,Chevrolet,Suburban 1500,LS,6,Truck,1,United States,2010 Chevrolet Suburban 1500 LS,2010-Chevrolet-Suburban 1500-LS,2010-chevrolet-suburban 1500-ls,2010-Chevrolet-Suburban 1500,2010-chevrolet-suburban 1500
147433,2010,Chevrolet,Suburban 1500,LT,6,Truck,1,United States,2010 Chevrolet Suburban 1500 LT,2010-Chevrolet-Suburban 1500-LT,2010-chevrolet-suburban 1500-lt,2010-Chevrolet-Suburban 1500,2010-chevrolet-suburban 1500
147434,2010,Chevrolet,Suburban 1500,LTZ,6,Truck,1,United States,2010 Chevrolet Suburban 1500 LTZ,2010-Chevrolet-Suburban 1500-LTZ,2010-chevrolet-suburban 1500-ltz,2010-Chevrolet-Suburban 1500,2010-chevrolet-suburban 1500
147435,2010,Chevrolet,Suburban 2500,LS,6,Truck,1,United States,2010 Chevrolet Suburban 2500 LS,2010-Chevrolet-Suburban 2500-LS,2010-chevrolet-suburban 2500-ls,2010-Chevrolet-Suburban 2500,2010-chevrolet-suburban 2500
147436,2010,Chevrolet,Suburban 2500,LT,6,Truck,1,United States,2010 Chevrolet Suburban 2500 LT,2010-Chevrolet-Suburban 2500-LT,2010-chevrolet-suburban 2500-lt,2010-Chevrolet-Suburban 2500,2010-chevrolet-suburban 2500
147437,2010,GMC,Yukon,Denali,6,Truck,1,United States,2010 GMC Yukon Denali,2010-GMC-Yukon-Denali,2010-gmc-yukon-denali,2010-GMC-Yukon,2010-gmc-yukon
147438,2010,GMC,Yukon,Hybrid,6,Truck,1,United States,2010 GMC Yukon Hybrid,2010-GMC-Yukon-Hybrid,2010-gmc-yukon-hybrid,2010-GMC-Yukon,2010-gmc-yukon
147439,2010,GMC,Yukon,SLE,6,Truck,1,United States,2010 GMC Yukon SLE,2010-GMC-Yukon-SLE,2010-gmc-yukon-sle,2010-GMC-Yukon,2010-gmc-yukon
147440,2010,GMC,Yukon,SLT,6,Truck,1,United States,2010 GMC Yukon SLT,2010-GMC-Yukon-SLT,2010-gmc-yukon-slt,2010-GMC-Yukon,2010-gmc-yukon
147441,2010,GMC,Yukon XL 1500,Denali,6,Truck,1,United States,2010 GMC Yukon XL 1500 Denali,2010-GMC-Yukon XL 1500-Denali,2010-gmc-yukon xl 1500-denali,2010-GMC-Yukon XL 1500,2010-gmc-yukon xl 1500
147442,2010,GMC,Yukon XL 1500,SLE,6,Truck,1,United States,2010 GMC Yukon XL 1500 SLE,2010-GMC-Yukon XL 1500-SLE,2010-gmc-yukon xl 1500-sle,2010-GMC-Yukon XL 1500,2010-gmc-yukon xl 1500
147443,2010,GMC,Yukon XL 1500,SLT,6,Truck,1,United States,2010 GMC Yukon XL 1500 SLT,2010-GMC-Yukon XL 1500-SLT,2010-gmc-yukon xl 1500-slt,2010-GMC-Yukon XL 1500,2010-gmc-yukon xl 1500
147444,2010,GMC,Yukon XL 2500,SLE,6,Truck,1,United States,2010 GMC Yukon XL 2500 SLE,2010-GMC-Yukon XL 2500-SLE,2010-gmc-yukon xl 2500-sle,2010-GMC-Yukon XL 2500,2010-gmc-yukon xl 2500
147445,2010,GMC,Yukon XL 2500,SLT,6,Truck,1,United States,2010 GMC Yukon XL 2500 SLT,2010-GMC-Yukon XL 2500-SLT,2010-gmc-yukon xl 2500-slt,2010-GMC-Yukon XL 2500,2010-gmc-yukon xl 2500
147447,2010,GMC,Yukon,Denali Hybrid,6,Truck,1,United States,2010 GMC Yukon Denali Hybrid,2010-GMC-Yukon-Denali Hybrid,2010-gmc-yukon-denali hybrid,2010-GMC-Yukon,2010-gmc-yukon
147458,2010,Mercedes-Benz,GL350,Bluetec 4Matic,6,Truck,1,United States,2010 Mercedes-Benz GL350 Bluetec 4Matic,2010-Mercedes-Benz-GL350-Bluetec 4Matic,2010-mercedes-benz-gl350-bluetec 4matic,2010-Mercedes-Benz-GL350,2010-mercedes-benz-gl350
147459,2010,Mercedes-Benz,GL450,Base,6,Truck,1,United States,2010 Mercedes-Benz GL450 Base,2010-Mercedes-Benz-GL450-Base,2010-mercedes-benz-gl450-base,2010-Mercedes-Benz-GL450,2010-mercedes-benz-gl450
147460,2010,Mercedes-Benz,GL550,Base,6,Truck,1,United States,2010 Mercedes-Benz GL550 Base,2010-Mercedes-Benz-GL550-Base,2010-mercedes-benz-gl550-base,2010-Mercedes-Benz-GL550,2010-mercedes-benz-gl550
147461,2010,Mercedes-Benz,ML350,Bluetec 4Matic,6,Truck,1,United States,2010 Mercedes-Benz ML350 Bluetec 4Matic,2010-Mercedes-Benz-ML350-Bluetec 4Matic,2010-mercedes-benz-ml350-bluetec 4matic,2010-Mercedes-Benz-ML350,2010-mercedes-benz-ml350
147462,2010,Mercedes-Benz,ML350,Base,6,Truck,1,United States,2010 Mercedes-Benz ML350 Base,2010-Mercedes-Benz-ML350-Base,2010-mercedes-benz-ml350-base,2010-Mercedes-Benz-ML350,2010-mercedes-benz-ml350
147463,2010,Mercedes-Benz,ML550,Base,6,Truck,1,United States,2010 Mercedes-Benz ML550 Base,2010-Mercedes-Benz-ML550-Base,2010-mercedes-benz-ml550-base,2010-Mercedes-Benz-ML550,2010-mercedes-benz-ml550
147464,2010,Mercedes-Benz,ML63 AMG,Base,6,Truck,1,United States,2010 Mercedes-Benz ML63 AMG Base,2010-Mercedes-Benz-ML63 AMG-Base,2010-mercedes-benz-ml63 amg-base,2010-Mercedes-Benz-ML63 AMG,2010-mercedes-benz-ml63 amg
147477,2010,Subaru,Outback,2.5i,6,Truck,1,United States,2010 Subaru Outback 2.5i,2010-Subaru-Outback-2.5i,2010-subaru-outback-2.5i,2010-Subaru-Outback,2010-subaru-outback
147478,2010,Subaru,Outback,3.6R,6,Truck,1,United States,2010 Subaru Outback 3.6R,2010-Subaru-Outback-3.6R,2010-subaru-outback-3.6r,2010-Subaru-Outback,2010-subaru-outback
147493,2010,Porsche,Cayenne,Base,6,Truck,1,United States,2010 Porsche Cayenne Base,2010-Porsche-Cayenne-Base,2010-porsche-cayenne-base,2010-Porsche-Cayenne,2010-porsche-cayenne
147494,2010,Porsche,Cayenne,GTS,6,Truck,1,United States,2010 Porsche Cayenne GTS,2010-Porsche-Cayenne-GTS,2010-porsche-cayenne-gts,2010-Porsche-Cayenne,2010-porsche-cayenne
147495,2010,Porsche,Cayenne,S,6,Truck,1,United States,2010 Porsche Cayenne S,2010-Porsche-Cayenne-S,2010-porsche-cayenne-s,2010-Porsche-Cayenne,2010-porsche-cayenne
147496,2010,Porsche,Cayenne,Turbo,6,Truck,1,United States,2010 Porsche Cayenne Turbo,2010-Porsche-Cayenne-Turbo,2010-porsche-cayenne-turbo,2010-Porsche-Cayenne,2010-porsche-cayenne
147497,2010,Porsche,Cayenne,Turbo S,6,Truck,1,United States,2010 Porsche Cayenne Turbo S,2010-Porsche-Cayenne-Turbo S,2010-porsche-cayenne-turbo s,2010-Porsche-Cayenne,2010-porsche-cayenne
147503,2010,Nissan,Rogue,Krom,6,Truck,1,United States,2010 Nissan Rogue Krom,2010-Nissan-Rogue-Krom,2010-nissan-rogue-krom,2010-Nissan-Rogue,2010-nissan-rogue
147504,2010,Chevrolet,Silverado 1500,Hybrid,6,Truck,1,United States,2010 Chevrolet Silverado 1500 Hybrid,2010-Chevrolet-Silverado 1500-Hybrid,2010-chevrolet-silverado 1500-hybrid,2010-Chevrolet-Silverado 1500,2010-chevrolet-silverado 1500
147505,2010,Chevrolet,Silverado 1500,LS,6,Truck,1,United States,2010 Chevrolet Silverado 1500 LS,2010-Chevrolet-Silverado 1500-LS,2010-chevrolet-silverado 1500-ls,2010-Chevrolet-Silverado 1500,2010-chevrolet-silverado 1500
147506,2010,Chevrolet,Silverado 1500,LT,6,Truck,1,United States,2010 Chevrolet Silverado 1500 LT,2010-Chevrolet-Silverado 1500-LT,2010-chevrolet-silverado 1500-lt,2010-Chevrolet-Silverado 1500,2010-chevrolet-silverado 1500
147507,2010,Chevrolet,Silverado 1500,LTZ,6,Truck,1,United States,2010 Chevrolet Silverado 1500 LTZ,2010-Chevrolet-Silverado 1500-LTZ,2010-chevrolet-silverado 1500-ltz,2010-Chevrolet-Silverado 1500,2010-chevrolet-silverado 1500
147508,2010,Chevrolet,Silverado 1500,WT,6,Truck,1,United States,2010 Chevrolet Silverado 1500 WT,2010-Chevrolet-Silverado 1500-WT,2010-chevrolet-silverado 1500-wt,2010-Chevrolet-Silverado 1500,2010-chevrolet-silverado 1500
147509,2010,Chevrolet,Silverado 1500,XFE,6,Truck,1,United States,2010 Chevrolet Silverado 1500 XFE,2010-Chevrolet-Silverado 1500-XFE,2010-chevrolet-silverado 1500-xfe,2010-Chevrolet-Silverado 1500,2010-chevrolet-silverado 1500
147510,2010,GMC,Sierra 1500,Hybrid,6,Truck,1,United States,2010 GMC Sierra 1500 Hybrid,2010-GMC-Sierra 1500-Hybrid,2010-gmc-sierra 1500-hybrid,2010-GMC-Sierra 1500,2010-gmc-sierra 1500
147511,2010,GMC,Sierra 1500,SL,6,Truck,1,United States,2010 GMC Sierra 1500 SL,2010-GMC-Sierra 1500-SL,2010-gmc-sierra 1500-sl,2010-GMC-Sierra 1500,2010-gmc-sierra 1500
147512,2010,GMC,Sierra 1500,SLE,6,Truck,1,United States,2010 GMC Sierra 1500 SLE,2010-GMC-Sierra 1500-SLE,2010-gmc-sierra 1500-sle,2010-GMC-Sierra 1500,2010-gmc-sierra 1500
147513,2010,GMC,Sierra 1500,SLT,6,Truck,1,United States,2010 GMC Sierra 1500 SLT,2010-GMC-Sierra 1500-SLT,2010-gmc-sierra 1500-slt,2010-GMC-Sierra 1500,2010-gmc-sierra 1500
147514,2010,GMC,Sierra 1500,WT,6,Truck,1,United States,2010 GMC Sierra 1500 WT,2010-GMC-Sierra 1500-WT,2010-gmc-sierra 1500-wt,2010-GMC-Sierra 1500,2010-gmc-sierra 1500
147516,2010,GMC,Sierra 1500,XFE,6,Truck,1,United States,2010 GMC Sierra 1500 XFE,2010-GMC-Sierra 1500-XFE,2010-gmc-sierra 1500-xfe,2010-GMC-Sierra 1500,2010-gmc-sierra 1500
147517,2010,Chevrolet,Silverado 2500 HD,LT,6,Truck,1,United States,2010 Chevrolet Silverado 2500 HD LT,2010-Chevrolet-Silverado 2500 HD-LT,2010-chevrolet-silverado 2500 hd-lt,2010-Chevrolet-Silverado 2500 HD,2010-chevrolet-silverado 2500 hd
147518,2010,Chevrolet,Silverado 2500 HD,LTZ,6,Truck,1,United States,2010 Chevrolet Silverado 2500 HD LTZ,2010-Chevrolet-Silverado 2500 HD-LTZ,2010-chevrolet-silverado 2500 hd-ltz,2010-Chevrolet-Silverado 2500 HD,2010-chevrolet-silverado 2500 hd
147519,2010,Chevrolet,Silverado 2500 HD,WT,6,Truck,1,United States,2010 Chevrolet Silverado 2500 HD WT,2010-Chevrolet-Silverado 2500 HD-WT,2010-chevrolet-silverado 2500 hd-wt,2010-Chevrolet-Silverado 2500 HD,2010-chevrolet-silverado 2500 hd
147520,2010,Chevrolet,Silverado 3500 HD,LT,6,Truck,1,United States,2010 Chevrolet Silverado 3500 HD LT,2010-Chevrolet-Silverado 3500 HD-LT,2010-chevrolet-silverado 3500 hd-lt,2010-Chevrolet-Silverado 3500 HD,2010-chevrolet-silverado 3500 hd
147521,2010,Chevrolet,Silverado 3500 HD,LTZ,6,Truck,1,United States,2010 Chevrolet Silverado 3500 HD LTZ,2010-Chevrolet-Silverado 3500 HD-LTZ,2010-chevrolet-silverado 3500 hd-ltz,2010-Chevrolet-Silverado 3500 HD,2010-chevrolet-silverado 3500 hd
147522,2010,Chevrolet,Silverado 3500 HD,WT,6,Truck,1,United States,2010 Chevrolet Silverado 3500 HD WT,2010-Chevrolet-Silverado 3500 HD-WT,2010-chevrolet-silverado 3500 hd-wt,2010-Chevrolet-Silverado 3500 HD,2010-chevrolet-silverado 3500 hd
147523,2010,GMC,Sierra 2500 HD,SLE,6,Truck,1,United States,2010 GMC Sierra 2500 HD SLE,2010-GMC-Sierra 2500 HD-SLE,2010-gmc-sierra 2500 hd-sle,2010-GMC-Sierra 2500 HD,2010-gmc-sierra 2500 hd
147524,2010,GMC,Sierra 2500 HD,SLT,6,Truck,1,United States,2010 GMC Sierra 2500 HD SLT,2010-GMC-Sierra 2500 HD-SLT,2010-gmc-sierra 2500 hd-slt,2010-GMC-Sierra 2500 HD,2010-gmc-sierra 2500 hd
147525,2010,GMC,Sierra 2500 HD,WT,6,Truck,1,United States,2010 GMC Sierra 2500 HD WT,2010-GMC-Sierra 2500 HD-WT,2010-gmc-sierra 2500 hd-wt,2010-GMC-Sierra 2500 HD,2010-gmc-sierra 2500 hd
147526,2010,GMC,Sierra 3500 HD,SLE,6,Truck,1,United States,2010 GMC Sierra 3500 HD SLE,2010-GMC-Sierra 3500 HD-SLE,2010-gmc-sierra 3500 hd-sle,2010-GMC-Sierra 3500 HD,2010-gmc-sierra 3500 hd
147527,2010,GMC,Sierra 3500 HD,SLT,6,Truck,1,United States,2010 GMC Sierra 3500 HD SLT,2010-GMC-Sierra 3500 HD-SLT,2010-gmc-sierra 3500 hd-slt,2010-GMC-Sierra 3500 HD,2010-gmc-sierra 3500 hd
147528,2010,GMC,Sierra 3500 HD,WT,6,Truck,1,United States,2010 GMC Sierra 3500 HD WT,2010-GMC-Sierra 3500 HD-WT,2010-gmc-sierra 3500 hd-wt,2010-GMC-Sierra 3500 HD,2010-gmc-sierra 3500 hd
147529,2010,Dodge,Dakota,Big Horn,6,Truck,1,United States,2010 Dodge Dakota Big Horn,2010-Dodge-Dakota-Big Horn,2010-dodge-dakota-big horn,2010-Dodge-Dakota,2010-dodge-dakota
147530,2010,Dodge,Dakota,ST,6,Truck,1,United States,2010 Dodge Dakota ST,2010-Dodge-Dakota-ST,2010-dodge-dakota-st,2010-Dodge-Dakota,2010-dodge-dakota
147531,2010,Dodge,Dakota,Laramie,6,Truck,1,United States,2010 Dodge Dakota Laramie,2010-Dodge-Dakota-Laramie,2010-dodge-dakota-laramie,2010-Dodge-Dakota,2010-dodge-dakota
147532,2010,Dodge,Dakota,TRX4,6,Truck,1,United States,2010 Dodge Dakota TRX4,2010-Dodge-Dakota-TRX4,2010-dodge-dakota-trx4,2010-Dodge-Dakota,2010-dodge-dakota
153347,2010,Honda,Element,SC,6,Truck,1,United States,2010 Honda Element SC,2010-Honda-Element-SC,2010-honda-element-sc,2010-Honda-Element,2010-honda-element
153348,2010,Honda,Element,LX,6,Truck,1,United States,2010 Honda Element LX,2010-Honda-Element-LX,2010-honda-element-lx,2010-Honda-Element,2010-honda-element
153349,2010,Honda,Element,EX,6,Truck,1,United States,2010 Honda Element EX,2010-Honda-Element-EX,2010-honda-element-ex,2010-Honda-Element,2010-honda-element
153350,2010,Mitsubishi,Endeavor,LS,6,Truck,1,United States,2010 Mitsubishi Endeavor LS,2010-Mitsubishi-Endeavor-LS,2010-mitsubishi-endeavor-ls,2010-Mitsubishi-Endeavor,2010-mitsubishi-endeavor
153351,2010,Toyota,Tacoma,Base,6,Truck,1,United States,2010 Toyota Tacoma Base,2010-Toyota-Tacoma-Base,2010-toyota-tacoma-base,2010-Toyota-Tacoma,2010-toyota-tacoma
153352,2010,Toyota,Tacoma,Pre Runner,6,Truck,1,United States,2010 Toyota Tacoma Pre Runner,2010-Toyota-Tacoma-Pre Runner,2010-toyota-tacoma-pre runner,2010-Toyota-Tacoma,2010-toyota-tacoma
153353,2010,Toyota,Tacoma,X-Runner,6,Truck,1,United States,2010 Toyota Tacoma X-Runner,2010-Toyota-Tacoma-X-Runner,2010-toyota-tacoma-x-runner,2010-Toyota-Tacoma,2010-toyota-tacoma
153356,2010,Hummer,H3,Alpha,6,Truck,1,United States,2010 Hummer H3 Alpha,2010-Hummer-H3-Alpha,2010-hummer-h3-alpha,2010-Hummer-H3,2010-hummer-h3
153357,2010,Hummer,H3,Base,6,Truck,1,United States,2010 Hummer H3 Base,2010-Hummer-H3-Base,2010-hummer-h3-base,2010-Hummer-H3,2010-hummer-h3
153358,2010,Hummer,H3T,Alpha,6,Truck,1,United States,2010 Hummer H3T Alpha,2010-Hummer-H3T-Alpha,2010-hummer-h3t-alpha,2010-Hummer-H3T,2010-hummer-h3t
153359,2010,Hummer,H3T,Base,6,Truck,1,United States,2010 Hummer H3T Base,2010-Hummer-H3T-Base,2010-hummer-h3t-base,2010-Hummer-H3T,2010-hummer-h3t
153361,2010,Mercedes-Benz,ML450,Hybrid 4Matic,6,Truck,1,United States,2010 Mercedes-Benz ML450 Hybrid 4Matic,2010-Mercedes-Benz-ML450-Hybrid 4Matic,2010-mercedes-benz-ml450-hybrid 4matic,2010-Mercedes-Benz-ML450,2010-mercedes-benz-ml450
153362,2010,Mitsubishi,Outlander,ES,6,Truck,1,United States,2010 Mitsubishi Outlander ES,2010-Mitsubishi-Outlander-ES,2010-mitsubishi-outlander-es,2010-Mitsubishi-Outlander,2010-mitsubishi-outlander
153363,2010,Mitsubishi,Outlander,SE,6,Truck,1,United States,2010 Mitsubishi Outlander SE,2010-Mitsubishi-Outlander-SE,2010-mitsubishi-outlander-se,2010-Mitsubishi-Outlander,2010-mitsubishi-outlander
153364,2010,Mitsubishi,Outlander,XLS,6,Truck,1,United States,2010 Mitsubishi Outlander XLS,2010-Mitsubishi-Outlander-XLS,2010-mitsubishi-outlander-xls,2010-Mitsubishi-Outlander,2010-mitsubishi-outlander
153365,2010,Mitsubishi,Outlander,GT,6,Truck,1,United States,2010 Mitsubishi Outlander GT,2010-Mitsubishi-Outlander-GT,2010-mitsubishi-outlander-gt,2010-Mitsubishi-Outlander,2010-mitsubishi-outlander
153371,2010,Subaru,Tribeca,Limited,6,Truck,1,United States,2010 Subaru Tribeca Limited,2010-Subaru-Tribeca-Limited,2010-subaru-tribeca-limited,2010-Subaru-Tribeca,2010-subaru-tribeca
153374,2010,Subaru,Tribeca,Premium,6,Truck,1,United States,2010 Subaru Tribeca Premium,2010-Subaru-Tribeca-Premium,2010-subaru-tribeca-premium,2010-Subaru-Tribeca,2010-subaru-tribeca
153375,2010,Subaru,Tribeca,Touring,6,Truck,1,United States,2010 Subaru Tribeca Touring,2010-Subaru-Tribeca-Touring,2010-subaru-tribeca-touring,2010-Subaru-Tribeca,2010-subaru-tribeca
153376,2010,Suzuki,Equator,Base,6,Truck,1,United States,2010 Suzuki Equator Base,2010-Suzuki-Equator-Base,2010-suzuki-equator-base,2010-Suzuki-Equator,2010-suzuki-equator
153377,2010,Suzuki,Equator,Premium,6,Truck,1,United States,2010 Suzuki Equator Premium,2010-Suzuki-Equator-Premium,2010-suzuki-equator-premium,2010-Suzuki-Equator,2010-suzuki-equator
153378,2010,Suzuki,Equator,RMZ-4,6,Truck,1,United States,2010 Suzuki Equator RMZ-4,2010-Suzuki-Equator-RMZ-4,2010-suzuki-equator-rmz-4,2010-Suzuki-Equator,2010-suzuki-equator
153379,2010,Suzuki,Equator,Sport,6,Truck,1,United States,2010 Suzuki Equator Sport,2010-Suzuki-Equator-Sport,2010-suzuki-equator-sport,2010-Suzuki-Equator,2010-suzuki-equator
153380,2010,Suzuki,Grand Vitara,Base,6,Truck,1,United States,2010 Suzuki Grand Vitara Base,2010-Suzuki-Grand Vitara-Base,2010-suzuki-grand vitara-base,2010-Suzuki-Grand Vitara,2010-suzuki-grand vitara
153381,2010,Suzuki,Grand Vitara,Limited,6,Truck,1,United States,2010 Suzuki Grand Vitara Limited,2010-Suzuki-Grand Vitara-Limited,2010-suzuki-grand vitara-limited,2010-Suzuki-Grand Vitara,2010-suzuki-grand vitara
153382,2010,Suzuki,Grand Vitara,Premium,6,Truck,1,United States,2010 Suzuki Grand Vitara Premium,2010-Suzuki-Grand Vitara-Premium,2010-suzuki-grand vitara-premium,2010-Suzuki-Grand Vitara,2010-suzuki-grand vitara
153383,2010,Suzuki,Grand Vitara,XSport,6,Truck,1,United States,2010 Suzuki Grand Vitara XSport,2010-Suzuki-Grand Vitara-XSport,2010-suzuki-grand vitara-xsport,2010-Suzuki-Grand Vitara,2010-suzuki-grand vitara
153403,2010,Volkswagen,Tiguan,S,6,Truck,1,United States,2010 Volkswagen Tiguan S,2010-Volkswagen-Tiguan-S,2010-volkswagen-tiguan-s,2010-Volkswagen-Tiguan,2010-volkswagen-tiguan
153404,2010,Volkswagen,Tiguan,SE,6,Truck,1,United States,2010 Volkswagen Tiguan SE,2010-Volkswagen-Tiguan-SE,2010-volkswagen-tiguan-se,2010-Volkswagen-Tiguan,2010-volkswagen-tiguan
153405,2010,Volkswagen,Tiguan,SEL,6,Truck,1,United States,2010 Volkswagen Tiguan SEL,2010-Volkswagen-Tiguan-SEL,2010-volkswagen-tiguan-sel,2010-Volkswagen-Tiguan,2010-volkswagen-tiguan
153406,2010,Volkswagen,Touareg,VR6,6,Truck,1,United States,2010 Volkswagen Touareg VR6,2010-Volkswagen-Touareg-VR6,2010-volkswagen-touareg-vr6,2010-Volkswagen-Touareg,2010-volkswagen-touareg
153407,2010,Volkswagen,Touareg,TDI,6,Truck,1,United States,2010 Volkswagen Touareg TDI,2010-Volkswagen-Touareg-TDI,2010-volkswagen-touareg-tdi,2010-Volkswagen-Touareg,2010-volkswagen-touareg
153408,2010,BMW,X6,ActiveHybrid,6,Truck,1,United States,2010 BMW X6 ActiveHybrid,2010-BMW-X6-ActiveHybrid,2010-bmw-x6-activehybrid,2010-BMW-X6,2010-bmw-x6
153409,2010,Acura,MDX,Base,6,Truck,1,United States,2010 Acura MDX Base,2010-Acura-MDX-Base,2010-acura-mdx-base,2010-Acura-MDX,2010-acura-mdx
153410,2010,Acura,ZDX,Base,6,Truck,1,United States,2010 Acura ZDX Base,2010-Acura-ZDX-Base,2010-acura-zdx-base,2010-Acura-ZDX,2010-acura-zdx
153411,2010,Audi,Q7,TDI,6,Truck,1,United States,2010 Audi Q7 TDI,2010-Audi-Q7-TDI,2010-audi-q7-tdi,2010-Audi-Q7,2010-audi-q7
153412,2010,Nissan,Murano,LE,6,Truck,1,United States,2010 Nissan Murano LE,2010-Nissan-Murano-LE,2010-nissan-murano-le,2010-Nissan-Murano,2010-nissan-murano
153413,2010,Nissan,Murano,S,6,Truck,1,United States,2010 Nissan Murano S,2010-Nissan-Murano-S,2010-nissan-murano-s,2010-Nissan-Murano,2010-nissan-murano
153414,2010,Nissan,Murano,SL,6,Truck,1,United States,2010 Nissan Murano SL,2010-Nissan-Murano-SL,2010-nissan-murano-sl,2010-Nissan-Murano,2010-nissan-murano
153430,2010,Hyundai,Tucson,GLS,6,Truck,1,United States,2010 Hyundai Tucson GLS,2010-Hyundai-Tucson-GLS,2010-hyundai-tucson-gls,2010-Hyundai-Tucson,2010-hyundai-tucson
153431,2010,Hyundai,Tucson,Limited,6,Truck,1,United States,2010 Hyundai Tucson Limited,2010-Hyundai-Tucson-Limited,2010-hyundai-tucson-limited,2010-Hyundai-Tucson,2010-hyundai-tucson
153432,2010,Lexus,GX460,Base,6,Truck,1,United States,2010 Lexus GX460 Base,2010-Lexus-GX460-Base,2010-lexus-gx460-base,2010-Lexus-GX460,2010-lexus-gx460
153436,2010,Mercedes-Benz,G550,Base,6,Truck,1,United States,2010 Mercedes-Benz G550 Base,2010-Mercedes-Benz-G550-Base,2010-mercedes-benz-g550-base,2010-Mercedes-Benz-G550,2010-mercedes-benz-g550
153437,2010,Mercedes-Benz,G55 AMG,Base,6,Truck,1,United States,2010 Mercedes-Benz G55 AMG Base,2010-Mercedes-Benz-G55 AMG-Base,2010-mercedes-benz-g55 amg-base,2010-Mercedes-Benz-G55 AMG,2010-mercedes-benz-g55 amg
154683,2010,Hyundai,Santa Fe,GLS,6,Truck,1,United States,2010 Hyundai Santa Fe GLS,2010-Hyundai-Santa Fe-GLS,2010-hyundai-santa fe-gls,2010-Hyundai-Santa Fe,2010-hyundai-santa fe
154684,2010,Hyundai,Santa Fe,Limited,6,Truck,1,United States,2010 Hyundai Santa Fe Limited,2010-Hyundai-Santa Fe-Limited,2010-hyundai-santa fe-limited,2010-Hyundai-Santa Fe,2010-hyundai-santa fe
154685,2010,Hyundai,Santa Fe,SE,6,Truck,1,United States,2010 Hyundai Santa Fe SE,2010-Hyundai-Santa Fe-SE,2010-hyundai-santa fe-se,2010-Hyundai-Santa Fe,2010-hyundai-santa fe
154736,2001,Kia,Sportage,Limited,6,Truck,1,United States,2001 Kia Sportage Limited,2001-Kia-Sportage-Limited,2001-kia-sportage-limited,2001-Kia-Sportage,2001-kia-sportage
154738,2006,Subaru,Outback,2.5i Limited,6,Truck,1,United States,2006 Subaru Outback 2.5i Limited,2006-Subaru-Outback-2.5i Limited,2006-subaru-outback-2.5i limited,2006-Subaru-Outback,2006-subaru-outback
154739,2000,Chevrolet,Tahoe,Z71,6,Truck,1,United States,2000 Chevrolet Tahoe Z71,2000-Chevrolet-Tahoe-Z71,2000-chevrolet-tahoe-z71,2000-Chevrolet-Tahoe,2000-chevrolet-tahoe
154741,1968,Toyota,Stout,Base,6,Truck,1,United States,1968 Toyota Stout Base,1968-Toyota-Stout-Base,1968-toyota-stout-base,1968-Toyota-Stout,1968-toyota-stout
154742,1967,Toyota,Stout,Base,6,Truck,1,United States,1967 Toyota Stout Base,1967-Toyota-Stout-Base,1967-toyota-stout-base,1967-Toyota-Stout,1967-toyota-stout
154743,1966,Toyota,Stout,Base,6,Truck,1,United States,1966 Toyota Stout Base,1966-Toyota-Stout-Base,1966-toyota-stout-base,1966-Toyota-Stout,1966-toyota-stout
154754,2011,Kia,Sorento,Base,6,Truck,1,United States,2011 Kia Sorento Base,2011-Kia-Sorento-Base,2011-kia-sorento-base,2011-Kia-Sorento,2011-kia-sorento
